0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0.7442499313729426,0.08436653829160579,0.49806937023966047,0.4913656226979728,0.5548446935698653,0.6700531910949823,0.15259663880611218,0.08663515812602474,0.2971690121275503,0.7432155758281955,0.5121590591941371,0.525949563659548,0.6122728672633436,0.9169255802739873,0.05682272200610228,0.16438613432686933,0.1289564893040227,0.9124132316059697,0.6596049113841985,0.3302253275262568,0.8704300711871652,0.9049881680032174,0.3328946589443347,0.5746931891539419,0.09990610736617933,0.23909683227113443,0.44089693057625334,0.6403510891644512,0.771481481478764,0.2786959128247616,0.7856825119811304,0.9596898474447441,0.5830330942480594,0.38911698769107994,0.8691796334601348,0.9956488445047811,0.3562917561508301,0.4209458737402111,0.8348356671489013,0.8854268472651161,0.6537655756918408,0.34573791518749064,0.24620506399501152,0.9942474535883934,0.7719979081050206,0.38085364530734944,0.2462520769169717,0.1871250186304192,0.2492396368860329,0.899866541872296,0.7627205608311245,0.3597532612630381,0.10869217716453794,0.11147337139467461,0.7616383703292257,0.8020606177209119,0.44639671217666943,0.06922796473962411,0.771804523107966,0.863918570523537,0.41583010034069534,0.8888110480143225,0.9427676375174877,0.21982984825686758,0.9471814789692736,0.48396206665566144,0.6280880423469387,0.06295357843401417,0.4342266029271288,0.4196022114954773,0.13974598735708943,0.3423482152448418,0.4723352557033488,0.5103579617132143,0.7720868036295501,0.5129772669339888,0.7106859392985122,0.8945732435732001,0.28312286440839707,0.4366954926532757,0.2925716106687438,0.8845345379915492,0.45490074456840857,0.2963691809153407,0.7662515365346604,0.3936152324995351,0.45408934750250696,0.9611578244853398,0.697416455048332,0.5242825446984227,0.4018223407605208,0.0839596224499708,0.8983895388125464,0.239243406101027,0.6773698864061474,0.9554899770814833,0.059073639214222706,0.5663683884858777,0.8285817772654693,0.18494972498439788
0.1945158290074327,0.3613788347367365,0.8445728162570356,0.31701494318415335,0.13851897085831633,0.19447650423527474,0.4182470358860846,0.9288959698470962,0.5423372638745505,0.21940737652341413,0.9005767027175482,0.92754519270547,0.9209154309765673,0.2410631685546537,0.9492127642309753,0.8107579005980433,0.046830367933512806,0.47677942549479424,0.09514763662109482,0.9937960799757044,0.1757223958347992,0.5989790848039921,0.2572228707468742,0.6042007323529515,0.6056433110255152,0.9272989556554744,0.46839668309867943,0.632745574414596,0.9951866919779545,0.7812417774970687,0.33011165518411356,0.7756578511247894,0.5353723302217577,0.6429175630868162,0.46560614451754834,0.7479651798399201,0.8665350490822089,0.14492338097652702,0.3517597156208053,0.7359552760015888,0.5897563062104703,0.8653952022862685,0.1291603714602555,0.25521828753081477,0.5287950511679521,0.5018869707233689,0.13182274128405314,0.2909384777739673,0.03160865963757986,0.027236507820294964,0.9655649855399794,0.45867483369002227,0.703053283992414,0.8042513487693118,0.18435561055604432,0.5432406498647178,0.9071731854058854,0.1849859856250191,0.5829664648264541,0.9052688946931561,0.7981266404537123,0.6482087548104045,0.4727910437643835,0.8889297006462039,0.8562766598322782,0.621416514432478,0.8202924840859013,0.5478580573280106,0.5455048799635414,0.5123333779385354,0.4756322869753742,0.47062382361243194,0.19421573113610024,0.8172824193106323,0.8038867293923716,0.45108256729055207,0.6864039011399174,0.18379202953835327,0.5857781146843635,0.14121664491009966,0.3747019195677034,0.30354461924297493,0.0013515141480168191,0.5510150543989094,0.11819748179156753,0.14352123401142336,0.4617195572410189,0.6263451155781738,0.8667898817157913,0.8888883448641913,0.2858445251062989,0.8270697317779544,0.06286958830603218,0.1656603905370846,0.7907277099015413,0.29175867771918595,0.7983185381147607,0.19005895559602604,0.16736806384807335,0.40335682877599466
0.9371117899598695,0.7767579916543348,0.4970871064437963,0.6980187974913061,0.8827540900088354,0.10748460405157423,0.08464671955089054,0.7962496428208394,0.475608016191413,0.9567015665756257,0.7012054340377923,0.9965189074806045,0.03333296623251136,0.17973391308050102,0.210053069873413,0.5176393223091971,0.14858898760184747,0.7661622433279315,0.39247505239081115,0.20047342211016372,0.11670430305037016,0.2741644314890077,0.3124024863010254,0.5671118634263111,0.8428956652016356,0.16706905204802236,0.35148867671587236,0.7588393419903938,0.987932576741591,0.9032488657997095,0.34277133128133086,0.6409879652647797,0.7698491371499504,0.6765347735207922,0.7784182768004981,0.2262469271512242,0.7922816988057897,0.9706312652540167,0.9891062093649972,0.5918341363911258,0.23355134879489992,0.4741368160710231,0.48055962421318765,0.4859555815571789,0.3427360192565745,0.9126268453500321,0.6222322670732208,0.6506487703096152,0.7311457901218694,0.7274796049631949,0.11955905816662904,0.06467154474547676,0.051909443950691636,0.03266411880312825,0.6545222423094591,0.48901998145349823,0.8253536971470041,0.7973173286346403,0.013546312396279236,0.7263185275855797,0.2794900947094945,0.41280558336101614,0.9143917031086696,0.5311565480256482,0.35891187941783487,0.6675094291386388,0.06352765609494193,0.36784451613835023,0.26314899053933005,0.7199946801230549,0.9073450544242749,0.08872752402924722,0.6507744512976493,0.08921099119465392,0.8172125642642403,0.5763550462597173,0.6320828036894867,0.9595218022534656,0.11185711975365131,0.5737939771372144,0.4372909936344137,0.8388341732633434,0.3117642667269449,0.6035123302784228,0.21821508486879648,0.6455249974207915,0.5508623825495765,0.27217896204309255,0.14253408367164666,0.574955852910163,0.03386480739640285,0.5467257855182871,0.2526334670967091,0.47035834627601736,0.9787069965403599,0.7585912511195563,0.4940852037973371,0.8719277757974625,0.8336259815128012,0.14170301392313311
0.9188316886054632,0.30596837390632814,0.0076952728472218235,0.7013051440453716,0.42704763296417714,0.9683265327780003,0.34951966714761284,0.055831949040211715,0.5217548913212158,0.35014387692445637,0.7225858392560991,0.510771155556627,0.4357688722371864,0.5073534410219046,0.8332133734350707,0.10163111438054073,0.8298623474102278,0.29352198963978393,0.9616512020189337,0.2756572894016408,0.8245202298060119,0.5093968075178243,0.31405141996935704,0.5414784443200609,0.6748902514577813,0.8884651193449732,0.8306098295612443,0.8280975436343186,0.8369024047808095,0.6345833128075534,0.27407067601311097,0.777382129505638,0.044457296828183224,0.13711445718777682,0.533979729847532,0.8909805240455061,0.0184456732748165,0.04268013790327829,0.4366460810026721,0.2833354898898366,0.4602118805417882,0.9518623940164709,0.7872568297399756,0.053217564562999864,0.5600290613530485,0.38615479590303836,0.22650261131513416,0.4382834514243269,0.9376761951518119,0.41770188420577803,0.12800568652217592,0.4920295453750969,0.24554369684429167,0.5976866354283584,0.909676747836228,0.0999053419973518,0.664122370362862,0.25269019491270794,0.5470208307263021,0.8364537021220083,0.3984436329687784,0.9290888245079457,0.1466308394763295,0.9611469037509032,0.3380755885099027,0.9006833622615716,0.9809981644579245,0.9432239226543455,0.8727582007747934,0.07508867733556368,0.8332222040698425,0.14534314564256035,0.6026174518259804,0.3691268365291739,0.005700010168063097,0.10823911400239472,0.4551651751191399,0.030660347342001182,0.6688952638351402,0.09055903019317624,0.7136755175683477,0.7602545481904022,0.9545867993515791,0.4080682394395925,0.14731955975209754,0.4994135843670967,0.7563113737577786,0.052738416606049054,0.6787509211142189,0.5119712245288913,0.5530087990072332,0.7354296707133255,0.2791356209728729,0.013609919576449303,0.06023462812777558,0.07996815106659116,0.14754968899978183,0.9411337338988703,0.2701230853967409,0.2899323887504949
0.44918791804356084,0.08848161328288051,0.5160865666805698,0.7758705769292599,0.7176596580664086,0.9869445601327858,0.04893722735141215,0.17039342607151486,0.11800052556125362,0.06576081149515844,0.856463235645035,0.10559708790680955,0.5847082708190185,0.04641017894440558,0.4595368657246529,0.3099674204386652,0.37977117087964063,0.8197940953788514,0.9958114006440628,0.35629616662700103,0.13414129947106768,0.484489088659819,0.11592497214284792,0.1390908516150745,0.47344155445151337,0.6389396102972466,0.9797986973783847,0.7695606632119554,0.7869091641978136,0.9555165080817041,0.9462679407140729,0.9797124232708825,0.9020782353620995,0.9198345370245813,0.48013218900095056,0.9158836975605901,0.5956863317292806,0.06665688651167734,0.4602519257241301,0.05617769974539355,0.4308286555426333,0.3967894634000999,0.5796747780108523,0.8007327183000935,0.8704390929098028,0.7943730443399646,0.2370604781792095,0.4317792574359386,0.1338961500592638,0.028912455107668933,0.271473620220526,0.7091298866348169,0.31894994690644773,0.6038596216796736,0.7076367335669536,0.15592547718945726,0.7937818998625027,0.7629721689799678,0.45296727369815437,0.21667361212453917,0.9328572103254896,0.2128610806163046,0.28207685053700615,0.12584111496729944,0.8952314024641664,0.8981842644777632,0.12027559920355957,0.8243082584897437,0.5052662783750829,0.1541825578267676,0.6376494239908141,0.5771752816786696,0.1961550807196597,0.5172348269957852,0.6498314058829735,0.807665007488584,0.018206254351512685,0.9814257146222948,0.6527178354243286,0.7934630754638372,0.8196085320076124,0.4562960467585563,0.6476701136652955,0.18628631857738853,0.9634969896232906,0.06326282138093031,0.435071721077238,0.5635106882303048,0.992321111036587,0.0040248244980299885,0.9365035212296587,0.3949932655488342,0.9576768255660106,0.19056258565988804,0.09371223758580705,0.17079252006562062,0.43342621881226073,0.003297970388135618,0.007708514690737189,0.8261778065872851
0.2389014989099587,0.9054065414241491,0.7173949565615766,0.6484757746840248,0.18514817469800093,0.9937995200122355,0.637511735350424,0.06771168492727409,0.7974759025838704,0.7550362890001917,0.6232132640170245,0.574690012622093,0.3686678218638668,0.028444587049812897,0.3124458919061053,0.06103262734495429,0.4635364478202012,0.12736693602838622,0.6538733327674842,0.12299369645740343,0.16152364877286662,0.11827657546509696,0.5225746359183296,0.017861042787602255,0.37587402813407234,0.6302503348548951,0.7899339799274888,0.6671031640455759,0.1453341645839611,0.4404651580469533,0.8593363274971295,0.9796605318510415,0.20383684702550875,0.6666885179886476,0.3597431463572983,0.9126974100244021,0.6854305696007988,0.9105672190433242,0.040848789224406046,0.5609324093498111,0.11248680035311476,0.5102441899013632,0.4512677820543338,0.33851226021331826,0.3926878037260273,0.9316833506404387,0.12211874907967946,0.36083957300796743,0.9515857516538266,0.42752095918190114,0.006724262134261472,0.570256893046169,0.9567107490142219,0.8844996502787092,0.11938381883794491,0.09183933792258969,0.8619164737815973,0.615362233248831,0.9250334490475077,0.7785081977171003,0.6452805392539392,0.9262285752742045,0.006657962452756738,0.8840763206842831,0.35041562432534434,0.8322197348719482,0.9372667739357503,0.369540630538842,0.13644394601637067,0.5426489318797234,0.24186137378365613,0.7945014560037633,0.3170442149600925,0.03643326360463195,0.06457007443581597,0.24842491083304807,0.9205696723932295,0.08661571549170122,0.5676469236620633,0.9640352284809501,0.7147281681539067,0.19901639019911888,0.6562371491243525,0.16656290599857393,0.6500315238638485,0.039551167006135035,0.6296007540455739,0.703714185481883,0.7884995692420588,0.970951992836573,0.9685284376002072,0.871957808603203,0.4403100856037523,0.4821677187617981,0.9843183498247637,0.27403970234774355,0.5929045580807495,0.6278538490137359,0.469834009245091,0.9620081200059062
0.7990416328413223,0.17732182862141432,0.14225002110300167,0.6067677591578111,0.9887528447526082,0.25299809891398306,0.020450416236064806,0.8698887424443349,0.9448526962329691,0.356590471571021,0.6840248802868494,0.5363331002526861,0.44635852516175945,0.9464389747626145,0.8676463599808207,0.43135052302193977,0.9211307775129248,0.23045465356561223,0.11599367639686076,0.8044209379044942,0.5007535808125037,0.7090143188013653,0.31204736167776814,0.23003861794974112,0.8114194578912667,0.8851681309822683,0.1975290915989132,0.2197365987046227,0.022450486986675955,0.9364244853529994,0.6332550081236228,0.8924541159902221,0.612258590417413,0.3831459857081623,0.7794899087053143,0.8174608135005458,0.700717095709573,0.9184773590864822,0.38334860396918136,0.06911615580193564,0.7903756004752862,0.16957155590027828,0.049155228986126676,0.7935242254284222,0.7231027878278989,0.6912469507384942,0.7018639498091856,0.9676575180832662,0.06792058924607947,0.3799925448707294,0.8403740735963791,0.3429870668273074,0.3271461925184921,0.40599373691867957,0.8808426842748632,0.12708860249311316,0.20673103691613925,0.8894522152764485,0.03158113733064616,0.0729653307615522,0.8875699194045791,0.6385948884085575,0.2442734736251979,0.9885016934968851,0.46034555701683233,0.019631581001903986,0.6540260486967032,0.40724153795926643,0.6067143575338269,0.5972103856473677,0.044059383268288066,0.35257334762044035,0.004387373576033915,0.6297491998142511,0.7508524841573825,0.9237085636059829,0.6379099522075177,0.781010266399494,0.17604200223089517,0.7187274434201819,0.7051260018430843,0.11667070250205669,0.8331166363031562,0.20310253398197375,0.7910112091805792,0.7460262904205335,0.15992531347645367,0.1919445392114495,0.28166898033722676,0.5848398195512073,0.7944569695435266,0.12592362343679941,0.7990264775080451,0.5414013547883776,0.07636232870390847,0.22978492757178937,0.5736013032404593,0.3642900387674237,0.7086222558608402,0.2279211534436688
0.9573804352437151,0.8793056213317607,0.3655591674656049,0.600019486274121,0.2433458482316163,0.0016852917921150734,0.365268682646691,0.5322511484521614,0.41371084867441577,0.2537395831958652,0.5692372124339762,0.6264165979329047,0.767975653749027,0.8980230124055993,0.22147515874142187,0.7864063462244288,0.3511282180495088,0.29070054295414005,0.5879718921433347,0.0965872006492845,0.09055034337250845,0.2935014610715593,0.19725780416470384,0.2910940723448353,0.4800443068342676,0.32354517450020515,0.0889161269177905,0.33358837640199757,0.5705667660584782,0.9418549257891156,0.9447908423373501,0.12370664083845606,0.11518100114884833,0.4425483888032077,0.14720070390126727,0.6571386514321772,0.7557450981774265,0.48955053126700665,0.10014695062845902,0.25575342969565384,0.9941424952855075,0.9669188087145345,0.9593947482744299,0.12887734681687302,0.5731203374559618,0.9401304641602004,0.5588456757302087,0.04428630515301668,0.20715750317741288,0.8427558520251357,0.6727538448927194,0.937587807261306,0.8239991069395063,0.3229399911503662,0.5415372800879787,0.9112317033348574,0.28829269238171584,0.7335984276756126,0.5103977970190688,0.19303351677149772,0.7978351721173377,0.38253963976255834,0.8459534380207192,0.23076363480759476,0.9596371738982962,0.22999928471123432,0.017692934875585542,0.7379535756133861,0.404610194955784,0.2503326147163043,0.9374876733762777,0.8825212885801743,0.3352068225341934,0.5015922507705998,0.6040219403950251,0.24589123315957306,0.7440753061217595,0.1540232807664068,0.1716210908312903,0.7650767607145361,0.15622643691143656,0.03534216233914955,0.5500419750330552,0.8944406504872551,0.8810307601251831,0.8224464220835374,0.4651278262073323,0.03685009396408889,0.745522124145853,0.6423731298952028,0.455478655387315,0.426232571460478,0.1255491841198676,0.9570074029776534,0.26004581573227625,0.07209206545870084,0.7548072515578846,0.36196906663886474,0.5865882098368548,0.8614724665267701
0.4879839887831836,0.04979756486102127,0.6744387761778127,0.6962466192281732,0.10251910851634827,0.10991331637725665,0.4110622488918013,0.6583198134564741,0.14459668295670658,0.5345370775798479,0.5303441914830479,0.5099297386551049,0.5326032469215134,0.27705355603325965,0.9522236618216503,0.4724230406577392,0.09836698238100816,0.009167480130257366,0.7618340540299333,0.38018073799430907,0.5766679579760012,0.5493498297031906,0.4887911234672436,0.4152499164155051,0.4145511099742988,0.31793332149544284,0.12866368145045304,0.17998285979430606,0.5479669119298,0.501183460529541,0.6319040420608093,0.7423916944774287,0.7747017996315139,0.9940311540668588,0.028099654117109907,0.5890487464217463,0.49508333056099385,0.9235804424103073,0.14836272113982374,0.6926465147876056,0.5980456691212033,0.5610582513490302,0.5284059361440565,0.9338207906652091,0.8675310723510473,0.3908409637146234,0.8391842920266539,0.8831859296917975,0.5513942715600029,0.951029650156421,0.9264633048122609,0.2645991637315267,0.44355432945138806,0.4594573541175292,0.830760722690508,0.778640971213669,0.30044825079834236,0.7503371996229908,0.28949947000918597,0.7623449520490978,0.6579876611760235,0.4732297378040131,0.9280565531763026,0.1158005830880775,0.39621262603236507,0.924493942836967,0.5055628175804312,0.12944528951276713,0.20130807918992122,0.7329052491081918,0.8332449694296794,0.03486611251907057,0.582523887447603,0.8680154842579755,0.2404759463130557,0.7243977169011976,0.5782111746918877,0.5893350899296588,0.8881790448613655,0.6637609732605162,0.25782528900753543,0.6552395308007836,0.8629735081386929,0.24753450082862194,0.13592067452142964,0.22433945114370435,0.9959430097345914,0.8048230232481959,0.5788317132749112,0.030631053676483555,0.6468155618465959,0.5948059102182968,0.04249435512127486,0.9018536196882287,0.3707710606807364,0.4995129575991659,0.33250201308111504,0.43894219795078737,0.28187169896706465,0.6948875297403381
0.9305325336096698,0.5991658410021803,0.9649258276369174,0.806827907195921,0.16318188075030382,0.6644416749073265,0.4301807682229415,0.15675623968299546,0.5741737783643718,0.03511234919059292,0.38603875051063263,0.9612871184296807,0.5093511270433282,0.057389866017451996,0.6601141544760599,0.8893724312393821,0.37943612318242437,0.8282986833202628,0.30618782071859507,0.47937139185672517,0.6190094791076162,0.4960072315494014,0.23259908403790674,0.6820785390436334,0.026657070912249003,0.23191705957230646,0.22621350615279612,0.4803989831305471,0.7022089815000568,0.17895645314739617,0.4705327456387415,0.2562184374295532,0.4643852547724421,0.9959914606257156,0.8415863844928152,0.6858326656917164,0.30227477467317776,0.45349820098813,0.39450345087793093,0.8487013003499432,0.7588697181334179,0.33480816535928315,0.05737490369522491,0.5607124497133068,0.47914034812043493,0.5385049074683385,0.07542380438038965,0.7417723654987997,0.5225491544251873,0.25037125574754837,0.8997627942772207,0.3295057488126999,0.2173440603356691,0.05311950956035194,0.9329264074344761,0.5987632235607422,0.8127151055903948,0.731151580052075,0.11314205023506041,0.23085389853603688,0.8735264771379946,0.46994719537709784,0.034552566246572325,0.9128420650657231,0.8105702863616546,0.9461325272256953,0.905037156258388,0.7189529984402087,0.027264347979659265,0.9304759411651706,0.12504765274302587,0.5187720354400016,0.7262168544039748,0.24339391054038384,0.050464333504896874,0.059096882339884416,0.6497877174994837,0.6833412279128598,0.13738605224003353,0.994883358542654,0.44599890399995623,0.8753665022660588,0.6827816309039251,0.9939295362356956,0.48764569042358197,0.5657273001435863,0.06917333117906377,0.12350935328272983,0.7737262020041237,0.018409680538685746,0.9057003139246469,0.8578234651953351,0.009696575586175538,0.2268758589590938,0.03357237141734648,0.4312670307227069,0.32756991337110475,0.190147325373057,0.7495090617763744,0.15442110274774323
